t,C-by-GE-E6AC69A9_humidity,C-by-GE-E6AC69A9_temperature,M_BEDRM_humidity,M_BEDRM_temperature,M_BKROOM_humidity,M_BKROOM_temperature,M_BSMNT_humidity,M_BSMNT_temperature,M_GARAGE_humidity,M_GARAGE_temperature,M_GUEST_humidity,M_GUEST_temperature,M_LVNGRM_humidity,M_LVNGRM_temperature,M_NURSERY_humidity,M_NURSERY_temperature,M_OFFICE_humidity,M_OFFICE_temperature,nursery_particles_03um,nursery_particles_05um,nursery_particles_100um,nursery_particles_10um,nursery_particles_25um,nursery_particles_50um,nursery_pm100_env,nursery_pm100_standard,nursery_pm25_env,nursery_pm25_standard,tree_water_normalized,tree_water_raw
2022-12-14T06:50:00-05:00,,,,,43.3,7.275,,,49.6,3.59,,,,,,,,,294.0,84.5,0.0,9.5,2.0,0.0,2.0,2.0,1.0,1.0,,
2022-12-14T06:55:00-05:00,,,,,43.2,7.25,,,49.6,3.57,,,,,,,,,289.5,81.0,0.0,13.0,0.0,0.0,1.0,1.0,1.0,1.0,,
2022-12-14T07:00:00-05:00,,,,,43.25,7.225,,,49.7,3.55,,,,,,,,,292.5,86.5,0.0,14.0,0.0,0.0,1.0,1.0,1.0,1.0,,
2022-12-14T07:05:00-05:00,,,,,43.3,7.19,,,49.7,3.53,,,,,,,,,255.0,72.5,0.0,10.5,0.0,0.0,1.0,1.0,1.0,1.0,,
2022-12-14T07:10:00-05:00,,,,,43.3,7.18,,,49.8,3.51,,,,,,,,,306.0,87.0,0.0,10.0,2.0,0.0,1.0,1.0,1.0,1.0,,
2022-12-14T07:15:00-05:00,,,,,43.3,7.16,,,49.8,3.5,,,,,,,,,322.5,84.5,0.0,10.0,0.0,0.0,1.0,1.0,1.0,1.0,,
2022-12-14T07:20:00-05:00,,,,,43.3,7.13,,,50.0,3.475,,,,,,,,,331.5,92.0,0.0,17.0,0.0,0.0,1.5,1.5,1.0,1.0,,
2022-12-14T07:25:00-05:00,,,,,43.3,7.1,,,50.1,3.45,,,,,,,,,301.5,81.0,0.0,18.0,2.0,0.0,2.0,2.0,2.0,2.0,,
2022-12-14T07:30:00-05:00,,,,,43.3,7.08,,,50.2,3.43,,,,,,,,,306.0,83.5,0.0,16.0,2.0,0.0,2.0,2.0,1.5,1.5,,
2022-12-14T07:35:00-05:00,,,,,43.3,7.04,,,50.2,3.4,,,,,,,,,303.0,89.0,0.0,16.0,2.0,0.0,2.0,2.0,2.0,2.0,,
2022-12-14T07:40:00-05:00,,,,,43.3,7.01,,,50.3,3.39,,,,,,,,,342.0,95.0,0.0,13.0,0.0,0.0,2.0,2.0,2.0,2.0,,
2022-12-14T07:45:00-05:00,,,,,43.3,6.98,,,50.3,3.37,,,,,,,,,324.0,93.0,0.0,14.0,2.0,0.0,2.0,2.0,1.0,1.0,,
2022-12-14T07:50:00-05:00,,,,,43.3,6.95,,,50.3,3.35,,,,,,,,,342.0,100.5,0.0,14.5,0.0,0.0,2.0,2.0,2.0,2.0,,
2022-12-14T07:55:00-05:00,,,,,43.3,6.93,,,50.3,3.34,,,,,,,,,382.5,109.0,0.0,19.0,0.0,0.0,3.0,3.0,3.0,3.0,,
2022-12-14T08:00:00-05:00,,,,,43.3,6.91,,,50.4,3.33,,,,,,,,,376.5,100.5,0.0,12.0,1.0,0.0,2.0,2.0,2.0,2.0,,
2022-12-14T08:05:00-05:00,,,,,43.3,6.9,,,50.3,3.32,,,,,,,,,363.0,96.5,0.0,15.5,0.0,0.0,2.0,2.0,2.0,2.0,,
2022-12-14T08:10:00-05:00,,,,,43.3,6.89,,,50.3,3.31,,,,,,,,,399.0,119.0,0.0,18.5,2.0,0.0,2.0,2.0,2.0,2.0,,
2022-12-14T08:15:00-05:00,,,,,43.3,6.88,,,50.4,3.31,,,,,,,,,418.5,118.0,0.0,20.0,2.0,0.0,2.5,2.5,2.0,2.0,,
2022-12-14T08:20:00-05:00,,,,,43.3,6.86,,,50.4,3.31,,,,,,,,,366.0,105.0,0.0,14.0,2.0,0.0,2.0,2.0,1.5,1.5,,
2022-12-14T08:25:00-05:00,,,,,43.4,6.85,,,50.6,3.3,,,,,,,,,366.0,103.5,0.0,16.5,2.0,0.0,2.0,2.0,2.0,2.0,,
2022-12-14T08:30:00-05:00,,,,,43.4,6.83,,,50.7,3.3,,,,,,,,,363.0,95.5,0.0,15.5,0.0,0.0,2.0,2.0,2.0,2.0,,
2022-12-14T08:35:00-05:00,,,,,43.4,6.81,,,50.8,3.31,,,,,,,,,372.0,105.0,0.0,16.0,0.0,0.0,2.0,2.0,2.0,2.0,,
2022-12-14T08:40:00-05:00,,,,,43.4,6.8,,,50.9,3.32,,,,,,,,,354.0,96.5,0.0,17.0,1.0,0.0,2.0,2.0,2.0,2.0,,
2022-12-14T08:45:00-05:00,,,,,43.4,6.765,,,51.3,3.33,,,,,,,,,361.5,98.0,0.0,16.5,2.0,0.0,2.0,2.0,2.0,2.0,,
2022-12-14T08:50:00-05:00,,,,,43.4,6.76,,,51.5,3.34,,,,,,,,,369.0,106.0,0.0,16.5,0.0,0.0,2.0,2.0,2.0,2.0,,
2022-12-14T08:55:00-05:00,,,,,43.4,6.73,,,51.7,3.33,,,,,,,,,328.5,94.5,0.0,13.0,0.0,0.0,2.0,2.0,1.5,1.5,,
2022-12-14T09:00:00-05:00,,,,,43.4,6.73,,,51.8,3.33,,,,,,,,,379.5,103.0,0.0,18.5,2.0,0.0,2.0,2.0,2.0,2.0,,
2022-12-14T09:05:00-05:00,,,,,43.4,6.705,,,51.8,3.34,,,,,,,,,1461.0,407.0,0.0,55.5,2.0,0.0,11.0,11.0,10.5,10.5,,
2022-12-14T09:10:00-05:00,,,,,43.4,6.69,,,51.6,3.36,,,,,,,,,6825.0,1912.5,2.0,338.5,24.0,4.0,56.0,63.0,45.0,58.0,,
2022-12-14T09:15:00-05:00,,,,,43.5,6.6850000000000005,,,51.5,3.37,,,,,,,,,7581.0,2169.5,0.0,390.5,22.0,6.0,60.0,70.0,48.0,66.0,,
2022-12-14T09:20:00-05:00,,,,,43.5,6.66,,,51.3,3.39,,,,,,,,,7233.0,2041.5,1.0,356.5,27.5,4.0,57.5,67.0,46.0,61.0,,
2022-12-14T09:25:00-05:00,,,,,43.4,6.65,,,51.2,3.4,,,,,,,,,6922.5,1973.0,0.0,356.5,23.5,4.0,56.0,64.0,46.0,60.0,,
2022-12-14T09:30:00-05:00,,,,,43.4,6.64,,,51.0,3.41,,,,,,,,,6396.0,1814.0,0.0,323.5,25.0,5.5,53.0,59.5,43.0,54.0,,
2022-12-14T09:35:00-05:00,,,,,43.5,6.635,,,51.0,3.41,,,,,,,,,6778.5,1917.5,0.0,348.5,25.5,6.0,54.5,61.0,45.0,58.0,,
2022-12-14T09:40:00-05:00,,,,,43.4,6.63,,,50.9,3.43,,,,,,,,,7174.5,2033.0,0.0,363.5,23.5,4.0,56.5,64.5,46.0,61.0,,
2022-12-14T09:45:00-05:00,,,,,43.4,6.61,,,50.8,3.44,,,,,,,,,7294.5,2061.0,0.0,370.5,25.0,4.0,57.0,66.0,46.5,63.0,,
2022-12-14T09:50:00-05:00,,,,,43.5,6.61,,,50.7,3.46,,,,,,,,,6975.0,1985.0,0.0,356.5,29.0,4.0,57.0,65.5,46.0,60.0,,
2022-12-14T09:55:00-05:00,,,,,43.5,6.6,,,50.6,3.48,,,,,,,,,6810.0,1941.5,0.0,352.0,26.5,4.0,55.5,63.0,45.0,58.5,,
2022-12-14T10:00:00-05:00,,,,,43.5,6.59,,,50.6,3.49,,,,,,,,,6766.5,1916.0,0.0,336.0,23.5,5.0,55.0,62.0,44.0,57.0,,
2022-12-14T10:05:00-05:00,,,,,43.5,6.59,,,50.5,3.5,,,,,,,,,6505.5,1846.0,0.0,339.0,27.5,4.0,55.0,62.0,44.5,57.5,,
2022-12-14T10:10:00-05:00,,,,,43.5,6.59,,,50.2,3.52,,,,,,,,,6448.5,1820.0,2.0,336.5,25.5,4.0,55.0,61.0,44.0,56.0,,
2022-12-14T10:15:00-05:00,,,,,43.5,6.59,,,50.1,3.54,,,,,,,,,6310.5,1817.0,0.0,310.0,23.0,6.0,53.0,58.5,43.0,54.0,,
2022-12-14T10:20:00-05:00,,,,,43.5,6.58,,,50.0,3.545,,,,,,,,,6079.5,1709.5,0.0,304.5,23.0,4.0,51.5,55.5,42.0,52.0,,
2022-12-14T10:25:00-05:00,,,,,43.5,6.57,,,49.8,3.57,,,,,,,,,5940.0,1693.0,0.0,310.0,22.0,4.0,51.0,55.0,41.5,51.0,,
2022-12-14T10:30:00-05:00,,,,,43.5,6.58,,,49.6,3.58,,,,,,,,,5632.5,1604.5,0.0,289.0,20.0,4.0,49.0,51.5,40.0,48.0,,
2022-12-14T10:35:00-05:00,,,,,43.5,6.58,,,49.4,3.59,,,,,,,,,5530.5,1575.0,0.0,291.5,19.5,4.0,49.0,51.5,40.0,47.5,,
2022-12-14T10:40:00-05:00,,,,,43.5,6.58,,,49.2,3.625,,,,,,,,,5323.5,1493.5,0.0,266.0,20.0,6.0,47.0,49.0,39.0,45.0,,
2022-12-14T10:45:00-05:00,,,,,43.5,6.58,,,49.0,3.65,,,,,,,,,5143.5,1467.0,0.0,278.0,20.0,3.0,47.5,49.0,39.0,46.0,,
2022-12-14T10:50:00-05:00,,,,,43.5,6.58,,,49.1,3.67,,,,,,,,,4876.5,1386.0,0.0,250.5,16.5,3.0,45.0,45.5,36.5,41.5,,
2022-12-14T10:55:00-05:00,,,,,43.5,6.61,,,49.3,3.71,,,,,,,,,4824.0,1377.0,0.0,243.5,19.5,5.0,44.5,45.0,36.5,41.5,,
2022-12-14T11:00:00-05:00,,,,,44.4,7.79,,,49.3,3.745,,,,,,,,,4815.0,1354.5,0.0,247.0,15.0,2.0,44.0,44.5,36.0,41.0,,
2022-12-14T11:05:00-05:00,,,,,43.1,9.85,,,49.5,3.78,,,,,,,,,4593.0,1313.0,0.0,230.0,18.0,2.0,41.0,41.0,35.0,39.0,,
2022-12-14T11:10:00-05:00,,,,,41.349999999999994,11.635,,,49.5,3.83,,,,,,,,,4252.5,1217.5,0.0,212.0,16.0,2.0,39.0,39.0,34.0,37.0,,
2022-12-14T11:15:00-05:00,,,,,40.4,12.97,,,49.4,3.93,,,,,,,,,3783.0,1048.0,0.0,193.5,17.0,4.0,34.5,34.5,30.0,31.0,,
2022-12-14T11:20:00-05:00,,,,,39.3,14.41,,,49.1,4.07,,,,,,,,,3493.5,966.5,0.0,173.0,13.0,4.0,32.0,32.0,28.0,28.0,,
2022-12-14T11:25:00-05:00,,,,,38.55,15.469999999999999,,,49.0,4.12,,,,,,,,,2962.5,844.5,0.0,144.0,11.0,2.0,27.0,27.0,24.5,24.5,,
2022-12-14T11:30:00-05:00,,,,,37.8,16.61,,,49.0,4.16,,,,,,,,,2518.5,711.5,0.0,115.0,7.5,2.0,21.5,21.5,20.0,20.0,,
2022-12-14T11:35:00-05:00,,,,,37.1,17.65,,,49.0,4.18,,,,,,,,,2386.5,665.0,0.0,112.0,10.0,4.0,22.0,22.0,18.5,18.5,,
2022-12-14T11:40:00-05:00,,,,,36.8,18.54,,,48.9,4.2,,,,,,,,,2121.0,595.5,0.0,106.5,9.0,2.0,19.0,19.0,17.0,17.0,,
2022-12-14T11:45:00-05:00,,,,,36.4,19.495,,,49.0,4.21,,,,,,,,,1884.0,531.5,0.0,88.5,6.0,2.0,16.0,16.0,14.5,14.5,,
2022-12-14T11:50:00-05:00,,,,,36.2,19.28,,,48.9,4.22,,,,,,,,,1743.0,499.0,0.0,76.0,6.0,0.0,14.0,14.0,13.0,13.0,,
2022-12-14T11:55:00-05:00,,,,,36.5,18.34,,,48.9,4.225,,,,,,,,,1573.5,448.5,0.0,76.0,4.5,0.0,13.0,13.0,12.0,12.0,,
2022-12-14T12:00:00-05:00,,,,,37.2,17.950000000000003,,,48.9,4.26,,,,,,,,,1531.5,430.0,0.0,62.0,3.0,1.0,12.0,12.0,11.0,11.0,,
2022-12-14T12:05:00-05:00,,,,,36.9,18.58,,,48.8,4.28,,,,,,,,,1344.0,384.5,0.0,58.5,6.0,2.0,11.0,11.0,10.0,10.0,,
2022-12-14T12:10:00-05:00,,,,,36.150000000000006,19.814999999999998,,,48.7,4.3,,,,,,,,,1245.0,351.0,0.0,55.5,3.0,0.0,10.0,10.0,9.0,9.0,,
2022-12-14T12:15:00-05:00,,,,,36.1,19.4,,,49.0,4.34,,,,,,,,,1114.5,317.0,0.0,49.0,2.0,0.0,9.0,9.0,8.0,8.0,,
2022-12-14T12:20:00-05:00,,,,,36.7,18.58,,,48.7,4.38,,,,,,,,,1099.5,315.0,0.0,47.0,2.0,0.0,8.0,8.0,8.0,8.0,,
2022-12-14T12:25:00-05:00,,,,,36.7,18.665,,,48.3,4.41,,,,,,,,,1027.5,289.0,0.0,51.5,4.0,0.0,7.5,7.5,7.0,7.0,,
2022-12-14T12:30:00-05:00,,,,,36.2,19.89,,,48.3,4.45,,,,,,,,,921.0,260.5,0.0,39.0,2.0,0.0,6.0,6.0,6.0,6.0,,
2022-12-14T12:35:00-05:00,,,,,35.9,19.705,,,48.2,4.49,,,,,,,,,961.5,271.5,0.0,42.5,2.0,0.0,7.0,7.0,7.0,7.0,,
2022-12-14T12:40:00-05:00,,,,,36.1,19.01,,,48.1,4.53,,,,,,,,,1029.0,298.0,0.0,47.0,4.0,0.0,7.0,7.0,7.0,7.0,,
2022-12-14T12:45:00-05:00,,,,,36.0,18.98,,,48.0,4.56,,,,,,,,,1006.5,277.0,0.0,42.0,2.0,0.0,8.0,8.0,7.0,7.0,,
2022-12-14T12:50:00-05:00,,,,,35.5,19.845,,,48.0,4.58,,,,,,,,,949.5,265.5,0.0,44.0,4.0,0.0,7.0,7.0,7.0,7.0,,
2022-12-14T12:55:00-05:00,,,,,35.8,19.42,,,48.0,4.62,,,,,,,,,933.0,259.5,0.0,47.0,4.0,0.0,7.5,7.5,7.0,7.0,,
2022-12-14T13:00:00-05:00,,,,,36.0,18.99,,,48.0,4.64,,,,,,,,,952.5,248.0,0.0,38.5,2.0,0.0,6.0,6.0,6.0,6.0,,
2022-12-14T13:05:00-05:00,,,,,35.9,19.45,,,47.9,4.67,,,,,,,,,879.0,244.0,0.0,37.5,2.0,0.0,6.0,6.0,6.0,6.0,,
2022-12-14T13:10:00-05:00,,,,,35.2,20.18,,,47.95,4.71,,,,,,,,,816.0,232.5,0.0,44.0,2.0,0.0,6.0,6.0,6.0,6.0,,
2022-12-14T13:15:00-05:00,,,,,35.4,19.56,,,47.6,4.73,,,,,,,,,813.0,231.5,0.0,38.5,4.0,0.0,6.5,6.5,6.0,6.0,,
2022-12-14T13:20:00-05:00,,,,,35.5,19.26,,,47.6,4.77,,,,,,,,,799.5,227.0,0.0,33.0,2.0,0.0,5.5,5.5,5.0,5.0,,
2022-12-14T13:25:00-05:00,,,,,35.2,20.23,,,47.4,4.8100000000000005,,,,,,,,,802.5,221.5,0.0,31.5,2.0,0.0,6.0,6.0,5.0,5.0,,
2022-12-14T13:30:00-05:00,,,,,35.0,20.2,,,47.4,4.84,,,,,,,,,780.0,216.5,0.0,36.0,2.0,0.0,6.0,6.0,5.0,5.0,,
2022-12-14T13:35:00-05:00,,,,,35.2,19.65,,,47.3,4.87,,,,,,,,,744.0,201.0,0.0,31.0,2.0,0.0,5.0,5.0,5.0,5.0,,
2022-12-14T13:40:00-05:00,,,,,35.3,19.465,,,47.1,4.91,,,,,,,,,784.5,225.0,0.0,35.0,2.0,0.0,6.0,6.0,5.0,5.0,,
2022-12-14T13:45:00-05:00,,,,,34.9,20.39,,,47.2,4.93,,,,,,,,,856.5,235.0,0.0,33.5,2.0,0.0,6.0,6.0,6.0,6.0,,
2022-12-14T13:50:00-05:00,,,,,34.9,20.06,,,47.2,4.96,,,,,,,,,730.5,203.5,0.0,36.5,2.0,0.0,6.0,6.0,5.0,5.0,,
2022-12-14T13:55:00-05:00,,,,,35.0,19.54,,,46.9,4.98,,,,,,,,,745.5,205.0,0.0,28.0,2.0,0.0,5.0,5.0,4.5,4.5,,
2022-12-14T14:00:00-05:00,,,,,35.0,19.975,,,46.8,5.02,,,,,,,,,681.0,192.5,0.0,33.0,2.0,0.0,5.0,5.0,4.5,4.5,,
2022-12-14T14:05:00-05:00,,,,,34.6,20.38,,,46.8,5.03,,,,,,,,,690.0,193.0,0.0,32.0,4.0,0.0,5.0,5.0,5.0,5.0,,
2022-12-14T14:10:00-05:00,,,,,34.7,19.795,,,46.8,5.06,,,,,,,,,714.0,203.0,0.0,25.5,2.0,0.0,5.0,5.0,4.0,4.0,,
2022-12-14T14:15:00-05:00,,,,,35.0,19.86,,,47.0,5.1,,,,,,,,,580.5,164.0,0.0,21.5,0.0,0.0,4.0,4.0,3.0,3.0,,
2022-12-14T14:20:00-05:00,,,,,34.6,20.57,,,46.8,5.15,,,,,,,,,475.5,137.5,0.0,16.5,1.0,0.0,3.0,3.0,3.0,3.0,,
2022-12-14T14:25:00-05:00,,,,,34.5,20.23,,,46.6,5.19,,,,,,,,,429.0,119.0,0.0,17.0,2.0,0.0,3.0,3.0,2.0,2.0,,
2022-12-14T14:30:00-05:00,,,,,34.8,19.79,,,47.3,5.23,,,,,,,,,382.5,107.0,0.0,12.5,0.0,0.0,2.0,2.0,2.0,2.0,,
2022-12-14T14:35:00-05:00,,,,,34.7,20.45,,,46.6,5.26,,,,,,,,,342.0,89.0,0.0,13.5,0.0,0.0,2.0,2.0,1.5,1.5,,
2022-12-14T14:40:00-05:00,,,,,34.5,20.450000000000003,,,46.1,5.28,,,,,,,,,339.0,95.5,0.0,14.5,0.0,0.0,2.0,2.0,1.0,1.0,,
2022-12-14T14:45:00-05:00,,,,,34.5,19.994999999999997,,,45.9,5.31,,,,,,,,,294.0,85.0,0.0,10.5,0.0,0.0,1.0,1.0,1.0,1.0,,
2022-12-14T14:50:00-05:00,,,,,34.6,20.04,,,45.7,5.33,,,,,,,,,259.5,69.5,0.0,7.5,0.0,0.0,1.0,1.0,1.0,1.0,,
2022-12-14T14:55:00-05:00,,,,,34.1,20.7,,,45.7,5.35,,,,,,,,,249.0,71.0,0.0,10.0,0.0,0.0,1.0,1.0,1.0,1.0,,
2022-12-14T15:00:00-05:00,,,,,34.2,20.314999999999998,,,45.8,5.365,,,,,,,,,231.0,63.0,0.0,11.0,0.0,0.0,1.0,1.0,1.0,1.0,,
2022-12-14T15:05:00-05:00,,,,,34.3,19.97,,,45.7,5.39,,,,,,,,,250.5,72.0,0.0,11.0,2.0,0.0,1.0,1.0,1.0,1.0,,
2022-12-14T15:10:00-05:00,,,,,34.3,20.69,,,45.849999999999994,5.41,,,,,,,,,246.0,70.5,0.0,8.0,0.0,0.0,1.0,1.0,1.0,1.0,,
2022-12-14T15:15:00-05:00,,,,,33.9,20.875,,,45.8,5.44,,,,,,,,,193.5,53.5,0.0,11.5,2.0,0.0,1.0,1.0,1.0,1.0,,
2022-12-14T15:20:00-05:00,,,,,34.1,20.43,,,46.0,5.46,,,,,,,,,193.5,56.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2022-12-14T15:25:00-05:00,,,,,34.2,20.37,,,45.8,5.47,,,,,,,,,181.5,51.0,0.0,6.0,0.0,0.0,0.5,0.5,0.0,0.0,,
2022-12-14T15:30:00-05:00,,,,,33.7,21.0,,,45.9,5.49,,,,,,,,,184.5,53.5,0.0,4.5,0.0,0.0,1.0,1.0,1.0,1.0,,
2022-12-14T15:35:00-05:00,,,,,33.8,20.74,,,46.1,5.51,,,,,,,,,180.0,49.5,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2022-12-14T15:40:00-05:00,,,,,34.0,20.29,,,46.2,5.52,,,,,,,,,145.5,39.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2022-12-14T15:45:00-05:00,,,,,33.95,20.75,,,45.8,5.56,,,,,,,,,168.0,47.5,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2022-12-14T15:50:00-05:00,,,,,33.6,21.01,,,45.8,5.57,,,,,,,,,168.0,47.5,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,,
2022-12-14T15:55:00-05:00,,,,,33.7,20.515,,,46.1,5.59,,,,,,,,,153.0,44.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2022-12-14T16:00:00-05:00,,,,,33.9,20.48,,,46.2,5.6,,,,,,,,,214.5,57.5,0.0,6.5,1.0,0.0,1.0,1.0,1.0,1.0,,
2022-12-14T16:05:00-05:00,,,,,33.4,21.16,,,46.2,5.61,,,,,,,,,180.0,53.5,0.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,,
2022-12-14T16:10:00-05:00,,,,,33.5,20.77,,,46.2,5.62,,,,,,,,,187.5,49.0,0.0,6.5,0.0,0.0,0.5,0.5,0.0,0.0,,
2022-12-14T16:15:00-05:00,,,,,33.8,20.45,,,46.3,5.645,,,,,,,,,186.0,52.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2022-12-14T16:20:00-05:00,,,,,33.8,21.01,,,46.2,5.66,,,,,,,,,196.5,54.5,0.0,8.0,0.0,0.0,1.0,1.0,1.0,1.0,,
2022-12-14T16:25:00-05:00,,,,,33.45,21.03,,,46.3,5.67,,,,,,,,,177.0,49.5,0.0,7.5,0.0,0.0,1.0,1.0,0.0,0.0,,
2022-12-14T16:30:00-05:00,,,,,33.5,20.61,,,46.3,5.69,,,,,,,,,193.5,51.0,0.0,6.0,0.0,0.0,0.5,0.5,0.0,0.0,,
2022-12-14T16:35:00-05:00,,,,,33.650000000000006,20.6,,,46.1,5.69,,,,,,,,,175.5,50.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2022-12-14T16:40:00-05:00,,,,,33.6,21.4,,,46.8,5.66,,,,,,,,,163.5,43.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2022-12-14T16:45:00-05:00,,,,,,,,,,,,,,,,,,,174.0,48.5,0.0,7.5,2.0,0.0,0.5,0.5,0.0,0.0,,
2022-12-14T16:50:00-05:00,,,,,,,,,,,,,,,,,,,198.0,52.0,0.0,5.5,0.0,0.0,0.5,0.5,0.0,0.0,,
2022-12-14T16:55:00-05:00,,,,,,,,,,,,,,,,,,,189.0,50.5,0.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0,,
2022-12-14T17:00:00-05:00,,,,,,,,,,,,,,,,,,,177.0,48.0,0.0,7.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,6.0
2022-12-14T17:05:00-05:00,,,,,,,,,,,,,,,,,,,168.0,47.5,0.0,8.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
2022-12-14T17:10:00-05:00,,,,,,,,,,,,,,,,,,,196.5,53.0,0.0,6.5,0.0,0.0,0.5,0.5,0.0,0.0,,
2022-12-14T17:15:00-05:00,,,,,,,,,,,,,,,,,,,178.5,47.5,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2022-12-14T17:20:00-05:00,,,,,,,,,,,,,,,,,,,172.5,50.0,0.0,7.0,0.0,0.0,1.0,1.0,1.0,1.0,,
2022-12-14T17:25:00-05:00,,,,,,,,,,,,,,,,,,,195.0,52.5,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2022-12-14T17:30:00-05:00,,,,,,,,,,,,,,,,,,,211.5,57.5,0.0,10.0,0.0,0.0,1.0,1.0,1.0,1.0,,
2022-12-14T17:35:00-05:00,,,,,,,,,,,,,,,,,,,267.0,77.0,0.0,11.5,0.0,0.0,1.0,1.0,1.0,1.0,,
2022-12-14T17:40:00-05:00,,,,,,,,,,,,,,,,,,,294.0,85.0,0.0,10.5,0.0,0.0,1.5,1.5,1.0,1.0,,
2022-12-14T17:45:00-05:00,,,,,,,,,,,,,,,,,,,301.5,82.5,0.0,9.0,0.0,0.0,1.0,1.0,1.0,1.0,,
2022-12-14T17:50:00-05:00,,,,,,,,,,,,,,,,,,,292.5,80.0,0.0,13.0,0.0,0.0,1.0,1.0,1.0,1.0,,
2022-12-14T17:55:00-05:00,,,,,,,,,,,,,,,,,,,327.0,96.0,0.0,15.5,2.0,0.0,2.0,2.0,1.5,1.5,,
2022-12-14T18:00:00-05:00,,,,,,,,,,,,,,,,,,,394.5,108.5,0.0,14.5,0.0,0.0,2.0,2.0,2.0,2.0,,
2022-12-14T18:05:00-05:00,,,,,,,,,,,,,,,,,,,438.0,123.5,0.0,21.5,2.0,0.0,3.0,3.0,3.0,3.0,,
2022-12-14T18:10:00-05:00,,,,,,,,,,,,,,,,,,,705.0,189.5,0.0,25.0,4.0,0.0,4.0,4.0,4.0,4.0,,
2022-12-14T18:15:00-05:00,,,,,,,,,,,,,,,,,,,1567.5,438.0,0.0,57.5,4.0,0.0,11.0,11.0,11.0,11.0,,
2022-12-14T18:20:00-05:00,,,,,,,,,,,,,,,,,,,2308.5,643.5,0.0,92.5,4.0,0.0,18.0,18.0,17.0,17.0,,
2022-12-14T18:25:00-05:00,,,,,,,,,,,,,,,,,,,2784.0,754.5,0.0,101.5,4.0,0.0,20.0,20.0,19.0,19.0,,
2022-12-14T18:30:00-05:00,,,,,,,,,,,,,,,,,,,3111.0,832.0,0.0,96.0,6.0,1.0,22.0,22.0,21.0,21.0,,
2022-12-14T18:35:00-05:00,,,,,,,,,,,,,,,,,,,3483.0,919.5,0.0,93.0,4.0,0.0,22.0,22.0,22.0,22.0,,
2022-12-14T18:40:00-05:00,,,,,,,,,,,,,,,,,,,3621.0,953.5,0.0,93.0,4.0,0.0,24.0,24.0,23.0,23.0,,
2022-12-14T18:45:00-05:00,,,,,,,,,,,,,,,,,,,3783.0,1005.0,0.0,95.0,2.0,0.0,24.0,24.0,24.0,24.0,,
2022-12-14T18:50:00-05:00,,,,,,,,,,,,,,,,,,,3786.0,994.5,0.0,78.0,4.0,1.0,24.0,24.0,23.0,23.0,,
2022-12-14T18:55:00-05:00,,,,,,,,,,,,,,,,,,,3886.5,992.5,0.0,80.5,4.0,0.0,23.5,23.5,23.0,23.0,,
2022-12-14T19:00:00-05:00,,,,,,,,,,,,,,,,,,,3879.0,1011.0,0.0,89.0,4.0,0.0,24.0,24.0,24.0,24.0,,
2022-12-14T19:05:00-05:00,,,,,,,,,,,,,,,,,,,3981.0,1028.5,0.0,86.0,2.0,1.0,24.0,24.0,23.0,23.0,,
2022-12-14T19:10:00-05:00,,,,,,,,,,,,,,,,,,,3994.5,1035.5,0.0,80.0,7.0,0.0,25.0,25.0,24.0,24.0,,
2022-12-14T19:15:00-05:00,,,,,,,,,,,,,,,,,,,3757.5,980.0,0.0,73.5,4.0,2.0,23.0,23.0,22.0,22.0,,
2022-12-14T19:20:00-05:00,,,,,,,,,,,,,,,,,,,3697.5,962.5,0.0,68.5,4.0,0.0,22.0,22.0,22.0,22.0,,
2022-12-14T19:25:00-05:00,,,,,,,,,,,,,,,,,,,3615.0,936.5,0.0,67.0,4.0,0.0,21.0,21.0,21.0,21.0,,
2022-12-14T19:30:00-05:00,,,,,,,,,,,,,,,,,,,3568.5,926.5,0.0,67.0,4.0,0.0,22.0,22.0,21.0,21.0,,
2022-12-14T19:35:00-05:00,,,,,,,,,,,,,,,,,,,3462.0,893.5,0.0,63.5,2.0,0.0,20.0,20.0,20.0,20.0,,
2022-12-14T19:40:00-05:00,,,,,,,,,,,,,,,,,,,3342.0,875.5,0.0,60.0,2.0,0.0,19.5,19.5,19.0,19.0,,
2022-12-14T19:45:00-05:00,,,,,,,,,,,,,,,,,,,3088.5,830.0,0.0,62.0,4.0,0.0,19.0,19.0,19.0,19.0,,
